"","Invoice","InvoiceDate","InvoiceTotal","Country","CountryCount","CountryMean"
"13015","523878",40445.5479166667,71.61,"United Kingdom",17612,421.005902963888
"13016","523879",40445.5625,108.35,"United Kingdom",17612,421.005902963888
"13017","523889",40445.6055555556,770.34,"United Kingdom",17612,421.005902963888
"13018","523890",40445.60625,312.22,"United Kingdom",17612,421.005902963888
"13019","523892",40445.6215277778,363.3,"United Kingdom",17612,421.005902963888
"13020","523893",40445.6222222222,837.26,"United Kingdom",17612,421.005902963888
"13021","523902",40445.6354166667,319.92,"United Kingdom",17612,421.005902963888
"13022","523908",40445.6493055556,117.58,"United Kingdom",17612,421.005902963888
"13023","523909",40445.6555555556,417.14,"United Kingdom",17612,421.005902963888
"13024","523921",40445.6798611111,14662.58,"Netherlands",135,1991.00740740741
"13025","523922",40445.6833333333,972.11,"United Kingdom",17612,421.005902963888
"13026","523923",40445.6840277778,319.85,"United Kingdom",17612,421.005902963888
"13027","523924",40445.6916666667,1541.7,"United Kingdom",17612,421.005902963888
"13028","523929",40445.7013888889,8880.42,"Netherlands",135,1991.00740740741
"13029","523931",40447.4215277778,114.95,"United Kingdom",17612,421.005902963888
"13030","523932",40447.4402777778,363.38,"United Kingdom",17612,421.005902963888
"13031","523933",40447.4472222222,124.6,"United Kingdom",17612,421.005902963888
"13032","523934",40447.4493055556,190.5,"United Kingdom",17612,421.005902963888
"13033","523935",40447.4493055556,160.71,"United Kingdom",17612,421.005902963888
"13034","523936",40447.45,119.34,"United Kingdom",17612,421.005902963888
"13035","523937",40447.4513888889,313.35,"United Kingdom",17612,421.005902963888
"13036","523938",40447.4520833333,342.3,"United Kingdom",17612,421.005902963888
"13037","523939",40447.4527777778,51,"United Kingdom",17612,421.005902963888
"13038","523940",40447.4534722222,96,"United Kingdom",17612,421.005902963888
"13039","523941",40447.4618055556,198.95,"United Kingdom",17612,421.005902963888
"13040","523942",40447.4652777778,268.23,"United Kingdom",17612,421.005902963888
"13041","523943",40447.4673611111,140.05,"United Kingdom",17612,421.005902963888
"13042","523944",40447.4722222222,141.41,"United Kingdom",17612,421.005902963888
"13043","523945",40447.4736111111,236.26,"United Kingdom",17612,421.005902963888
"13044","523946",40447.4743055556,989.63,"United Kingdom",17612,421.005902963888
"13045","523947",40447.4923611111,343.35,"United Kingdom",17612,421.005902963888
"13046","523948",40447.4930555556,10.1,"United Kingdom",17612,421.005902963888
"13047","523949",40447.4930555556,611.67,"United Kingdom",17612,421.005902963888
"13048","523950",40447.4979166667,195.67,"United Kingdom",17612,421.005902963888
"13049","523951",40447.4986111111,335.22,"United Kingdom",17612,421.005902963888
"13050","523953",40447.5027777778,310.32,"United Kingdom",17612,421.005902963888
"13051","523954",40447.5041666667,414.51,"United Kingdom",17612,421.005902963888
"13052","523955",40447.5041666667,714.4,"United Kingdom",17612,421.005902963888
"13053","523956",40447.5069444444,354.12,"United Kingdom",17612,421.005902963888
"13054","523957",40447.5076388889,45.5,"United Kingdom",17612,421.005902963888
"13055","523958",40447.5145833333,416.08,"United Kingdom",17612,421.005902963888
"13056","523959",40447.5222222222,157.47,"United Kingdom",17612,421.005902963888
"13057","523960",40447.5354166667,603.46,"United Kingdom",17612,421.005902963888
"13058","523961",40447.5368055556,295.73,"United Kingdom",17612,421.005902963888
"13059","523962",40447.5402777778,302.46,"United Kingdom",17612,421.005902963888
"13060","523963",40447.5465277778,201.95,"United Kingdom",17612,421.005902963888
"13061","523964",40447.5479166667,717.3,"United Kingdom",17612,421.005902963888
"13062","523965",40447.5548611111,659.68,"United Kingdom",17612,421.005902963888
"13063","523966",40447.5555555556,237.85,"EIRE",316,1126.85193037975
"13064","523967",40447.5590277778,415.04,"United Kingdom",17612,421.005902963888
"13065","523969",40447.5694444444,222.25,"United Kingdom",17612,421.005902963888
"13066","523970",40447.5694444444,119.25,"United Kingdom",17612,421.005902963888
"13067","523971",40447.5784722222,561.4,"United Kingdom",17612,421.005902963888
"13068","523972",40447.5798611111,29.4,"United Kingdom",17612,421.005902963888
"13069","523973",40447.58125,422.45,"United Kingdom",17612,421.005902963888
"13070","523976",40447.5833333333,427.04,"United Kingdom",17612,421.005902963888
"13071","523977",40447.5840277778,451.55,"United Kingdom",17612,421.005902963888
"13072","523979",40447.5840277778,232.5,"United Kingdom",17612,421.005902963888
"13073","523981",40447.5847222222,10.14,"United Kingdom",17612,421.005902963888
"13074","523982",40447.5854166667,388.26,"United Kingdom",17612,421.005902963888
"13075","523984",40447.5861111111,238.8,"United Kingdom",17612,421.005902963888
"13076","523985",40447.5868055556,75.6,"United Kingdom",17612,421.005902963888
"13077","523986",40447.5875,388.2,"United Kingdom",17612,421.005902963888
"13078","523989",40447.59375,2154.15,"United Kingdom",17612,421.005902963888
"13079","523990",40447.5972222222,231.25,"United Kingdom",17612,421.005902963888
"13080","523993",40447.6131944444,544.33,"United Kingdom",17612,421.005902963888
"13081","523994",40447.6298611111,851.65,"United Kingdom",17612,421.005902963888
"13082","523995",40447.6381944444,121.95,"United Kingdom",17612,421.005902963888
"13083","523996",40447.6416666667,944.04,"United Kingdom",17612,421.005902963888
"13084","523997",40447.6423611111,156,"United Kingdom",17612,421.005902963888
"13085","523998",40447.6569444444,221.37,"United Kingdom",17612,421.005902963888
"13086","523999",40447.6597222222,110.04,"United Kingdom",17612,421.005902963888
"13087","524000",40447.6652777778,204.89,"United Kingdom",17612,421.005902963888
"13088","524001",40447.6666666667,445.55,"United Kingdom",17612,421.005902963888
"13089","524002",40447.66875,350.85,"United Kingdom",17612,421.005902963888
"13090","524003",40447.6694444444,249.62,"United Kingdom",17612,421.005902963888
"13091","524004",40447.6708333333,513.4,"United Kingdom",17612,421.005902963888
"13092","524007",40448.375,324.55,"United Kingdom",17612,421.005902963888
"13093","524008",40448.3875,348.77,"United Kingdom",17612,421.005902963888
"13094","524009",40448.3909722222,232.18,"United Kingdom",17612,421.005902963888
"13095","524011",40448.4034722222,660,"United Kingdom",17612,421.005902963888
"13096","524012",40448.4083333333,866.96,"United Kingdom",17612,421.005902963888
"13097","524013",40448.4118055556,408,"United Kingdom",17612,421.005902963888
"13098","524014",40448.4131944444,678.27,"United Kingdom",17612,421.005902963888
"13099","524015",40448.4131944444,180,"United Kingdom",17612,421.005902963888
"13100","524016",40448.4145833333,275.4,"United Kingdom",17612,421.005902963888
"13101","524017",40448.4229166667,335.7,"United Kingdom",17612,421.005902963888
"13102","524018",40448.4326388889,831.44,"EIRE",316,1126.85193037975
"13103","524019",40448.4340277778,375.5,"United Kingdom",17612,421.005902963888
"13104","524020",40448.4347222222,43.45,"United Kingdom",17612,421.005902963888
"13105","524021",40448.4416666667,323.06,"United Kingdom",17612,421.005902963888
"13106","524022",40448.44375,749.65,"United Kingdom",17612,421.005902963888
"13107","524023",40448.4444444444,536.28,"United Kingdom",17612,421.005902963888
"13108","524024",40448.4513888889,361.75,"United Kingdom",17612,421.005902963888
"13109","524025",40448.4541666667,1179.64,"United Kingdom",17612,421.005902963888
"13110","524026",40448.4555555556,487,"United Kingdom",17612,421.005902963888
"13111","524027",40448.4611111111,282.24,"United Kingdom",17612,421.005902963888
"13112","524028",40448.4673611111,340.15,"United Kingdom",17612,421.005902963888
"13113","524038",40448.4736111111,757.31,"United Kingdom",17612,421.005902963888
"13114","524077",40448.4847222222,607.19,"United Kingdom",17612,421.005902963888
"13115","524079",40448.4854166667,668.3,"United Kingdom",17612,421.005902963888
"13116","524091",40448.4916666667,495.98,"United Kingdom",17612,421.005902963888
"13117","524092",40448.4979166667,992.73,"United Kingdom",17612,421.005902963888
"13118","524093",40448.5013888889,355.45,"United Kingdom",17612,421.005902963888
"13119","524094",40448.5041666667,995.5,"United Kingdom",17612,421.005902963888
"13120","524095",40448.5048611111,232.5,"United Kingdom",17612,421.005902963888
"13121","524096",40448.5097222222,934.8,"United Kingdom",17612,421.005902963888
"13122","524097",40448.5111111111,868.5,"United Kingdom",17612,421.005902963888
"13123","524098",40448.5145833333,2190.94,"United Kingdom",17612,421.005902963888
"13124","524099",40448.5166666667,1248.15,"United Kingdom",17612,421.005902963888
"13125","524100",40448.5215277778,263.97,"United Kingdom",17612,421.005902963888
"13126","524101",40448.5243055556,6.85,"United Kingdom",17612,421.005902963888
"13127","524102",40448.53125,765.58,"United Kingdom",17612,421.005902963888
"13128","524103",40448.5326388889,59.4,"United Kingdom",17612,421.005902963888
"13129","524104",40448.5333333333,44.1,"United Kingdom",17612,421.005902963888
"13130","524105",40448.5347222222,224.21,"United Kingdom",17612,421.005902963888
"13131","524106",40448.5472222222,562.5,"United Kingdom",17612,421.005902963888
"13132","524107",40448.5486111111,317.11,"United Kingdom",17612,421.005902963888
"13133","524108",40448.5506944444,1295.25,"United Kingdom",17612,421.005902963888
"13134","524109",40448.5534722222,758.9,"Germany",347,583.271818443804
"13135","524110",40448.5548611111,131.4,"Germany",347,583.271818443804
"13136","524111",40448.5569444444,532.48,"Germany",347,583.271818443804
"13137","524112",40448.5583333333,1297.97,"United Kingdom",17612,421.005902963888
"13138","524113",40448.5666666667,366.89,"United Kingdom",17612,421.005902963888
"13139","524115",40448.5743055556,692.7,"United Kingdom",17612,421.005902963888
"13140","524117",40448.5756944444,316.62,"United Kingdom",17612,421.005902963888
"13141","524116",40448.5756944444,100.05,"United Kingdom",17612,421.005902963888
"13142","524118",40448.5819444444,1464.6,"United Kingdom",17612,421.005902963888
"13143","524119",40448.5854166667,162.72,"United Kingdom",17612,421.005902963888
"13144","524121",40448.5916666667,396.05,"United Kingdom",17612,421.005902963888
"13145","524120",40448.5916666667,36.24,"United Kingdom",17612,421.005902963888
"13146","524125",40448.5972222222,2245.93,"United Kingdom",17612,421.005902963888
"13147","524128",40448.6076388889,357.6,"United Kingdom",17612,421.005902963888
"13148","524134",40448.6097222222,415.94,"United Kingdom",17612,421.005902963888
"13149","524139",40448.6145833333,1687.17,"EIRE",316,1126.85193037975
"13150","524141",40448.625,280.05,"United Kingdom",17612,421.005902963888
"13151","524142",40448.63125,307.9,"United Kingdom",17612,421.005902963888
"13152","524143",40448.6354166667,292.15,"United Kingdom",17612,421.005902963888
"13153","524144",40448.6375,380.4,"United Kingdom",17612,421.005902963888
"13154","524145",40448.6395833333,329.6,"United Kingdom",17612,421.005902963888
"13155","524146",40448.6416666667,243.57,"United Kingdom",17612,421.005902963888
"13156","524147",40448.65,3787.88,"EIRE",316,1126.85193037975
"13157","524148",40448.6513888889,84.72,"Netherlands",135,1991.00740740741
"13158","524149",40448.6534722222,15,"Netherlands",135,1991.00740740741
"13159","524150",40448.6534722222,515.7,"United Kingdom",17612,421.005902963888
"13160","524152",40448.6548611111,360.45,"United Kingdom",17612,421.005902963888
"13161","524155",40448.6666666667,3787.88,"EIRE",316,1126.85193037975
"13162","524156",40448.6673611111,445.05,"United Kingdom",17612,421.005902963888
"13163","524159",40448.675,10468.8,"United Kingdom",17612,421.005902963888
"13164","524160",40448.6770833333,185.18,"United Kingdom",17612,421.005902963888
"13165","524162",40448.6791666667,2769.9,"United Kingdom",17612,421.005902963888
"13166","524164",40448.6805555556,581.28,"United Kingdom",17612,421.005902963888
"13167","524163",40448.6805555556,128.04,"United Kingdom",17612,421.005902963888
"13168","524167",40448.6833333333,359.71,"United Kingdom",17612,421.005902963888
"13169","524171",40448.6868055556,208.63,"United Kingdom",17612,421.005902963888
"13170","524172",40448.6868055556,266.1,"United Kingdom",17612,421.005902963888
"13171","524174",40448.6875,11880.84,"United Kingdom",17612,421.005902963888
"13172","524175",40448.6888888889,1343.44,"United Kingdom",17612,421.005902963888
"13173","524176",40448.6902777778,159.54,"United Kingdom",17612,421.005902963888
"13174","524179",40448.69375,429.75,"United Kingdom",17612,421.005902963888
"13175","524180",40448.6986111111,118.86,"United Kingdom",17612,421.005902963888
"13176","524181",40448.7076388889,33167.8,"United Kingdom",17612,421.005902963888
"13177","524182",40448.7097222222,6069.6,"United Kingdom",17612,421.005902963888
"13178","524183",40448.7159722222,99.5,"United Kingdom",17612,421.005902963888
"13179","524184",40448.71875,605.79,"United Kingdom",17612,421.005902963888
"13180","524185",40449.3833333333,3138.04,"United Kingdom",17612,421.005902963888
"13181","524186",40449.3833333333,360.45,"United Kingdom",17612,421.005902963888
"13182","524187",40449.3840277778,344.7,"United Kingdom",17612,421.005902963888
"13183","524188",40449.3840277778,105,"United Kingdom",17612,421.005902963888
"13184","524189",40449.3847222222,12.7,"United Kingdom",17612,421.005902963888
"13185","524190",40449.3916666667,212.17,"United Kingdom",17612,421.005902963888
"13186","524191",40449.39375,302.88,"United Kingdom",17612,421.005902963888
"13187","524201",40449.4041666667,422.76,"United Kingdom",17612,421.005902963888
"13188","524202",40449.40625,322.01,"United Kingdom",17612,421.005902963888
"13189","524203",40449.4180555556,881.1,"United Kingdom",17612,421.005902963888
"13190","524204",40449.41875,34,"United Kingdom",17612,421.005902963888
"13191","524205",40449.4333333333,900.08,"EIRE",316,1126.85193037975
"13192","524206",40449.4388888889,190.05,"United Kingdom",17612,421.005902963888
"13193","524207",40449.4409722222,482.15,"Germany",347,583.271818443804
"13194","524208",40449.4409722222,210.9,"United Kingdom",17612,421.005902963888
"13195","524210",40449.4444444444,352.2,"United Kingdom",17612,421.005902963888
"13196","524211",40449.4458333333,406.61,"United Kingdom",17612,421.005902963888
"13197","524212",40449.4472222222,1064.7,"United Kingdom",17612,421.005902963888
"13198","524213",40449.4486111111,144.6,"United Kingdom",17612,421.005902963888
"13199","524214",40449.4506944444,418.62,"United Kingdom",17612,421.005902963888
"13200","524215",40449.4513888889,1051.11,"United Kingdom",17612,421.005902963888
"13201","524218",40449.4527777778,602.38,"Netherlands",135,1991.00740740741
"13202","524224",40449.4569444444,194.5,"United Kingdom",17612,421.005902963888
"13203","524258",40449.4722222222,406.8,"United Kingdom",17612,421.005902963888
"13204","524262",40449.4777777778,15.9,"United Kingdom",17612,421.005902963888
"13205","524263",40449.4791666667,360.45,"United Kingdom",17612,421.005902963888
"13206","524266",40449.4881944444,159,"United Kingdom",17612,421.005902963888
"13207","524267",40449.4888888889,805.68,"United Kingdom",17612,421.005902963888
"13208","524268",40449.4909722222,311.43,"United Kingdom",17612,421.005902963888
"13209","524269",40449.4916666667,342.36,"United Kingdom",17612,421.005902963888
"13210","524271",40449.4930555556,280.6,"United Kingdom",17612,421.005902963888
"13211","524270",40449.4930555556,717.57,"United Kingdom",17612,421.005902963888
"13212","524272",40449.4944444444,65.85,"United Kingdom",17612,421.005902963888
"13213","524273",40449.4951388889,288.55,"United Kingdom",17612,421.005902963888
"13214","524274",40449.4951388889,7.65,"United Kingdom",17612,421.005902963888
"13215","524280",40449.5097222222,106.53,"United Kingdom",17612,421.005902963888
"13216","524281",40449.5111111111,35.4,"United Kingdom",17612,421.005902963888
"13217","524284",40449.5180555556,471.31,"United Kingdom",17612,421.005902963888
"13218","524285",40449.51875,373.08,"United Kingdom",17612,421.005902963888
"13219","524286",40449.5243055556,309.89,"United Kingdom",17612,421.005902963888
"13220","524287",40449.5256944444,23.85,"United Kingdom",17612,421.005902963888
"13221","524288",40449.5305555556,603.98,"United Kingdom",17612,421.005902963888
"13222","524289",40449.5347222222,555.85,"United Kingdom",17612,421.005902963888
"13223","524290",40449.5375,458.25,"United Kingdom",17612,421.005902963888
"13224","524291",40449.5402777778,465.65,"United Kingdom",17612,421.005902963888
"13225","524292",40449.5430555556,215.55,"United Kingdom",17612,421.005902963888
"13226","524294",40449.5479166667,313.7,"United Kingdom",17612,421.005902963888
"13227","524295",40449.5479166667,83.85,"United Kingdom",17612,421.005902963888
"13228","524293",40449.5479166667,69.7,"United Kingdom",17612,421.005902963888
"13229","524296",40449.5486111111,308.4,"United Kingdom",17612,421.005902963888
"13230","524298",40449.55,567.6,"United Kingdom",17612,421.005902963888
"13231","524299",40449.5506944444,1532.1,"EIRE",316,1126.85193037975
"13232","524300",40449.5520833333,547.06,"United Kingdom",17612,421.005902963888
"13233","524301",40449.5534722222,100.5,"United Kingdom",17612,421.005902963888
"13234","524302",40449.5555555556,620.81,"United Kingdom",17612,421.005902963888
"13235","524303",40449.5666666667,232.85,"United Kingdom",17612,421.005902963888
"13236","524304",40449.5680555556,101.25,"United Kingdom",17612,421.005902963888
"13237","524305",40449.5694444444,388.12,"United Kingdom",17612,421.005902963888
"13238","524306",40449.5770833333,230.17,"United Kingdom",17612,421.005902963888
"13239","524307",40449.5791666667,1238.81,"United Kingdom",17612,421.005902963888
"13240","524308",40449.5826388889,629.36,"United Kingdom",17612,421.005902963888
"13241","524310",40449.5881944444,408.32,"United Kingdom",17612,421.005902963888
"13242","524311",40449.5895833333,424.72,"United Kingdom",17612,421.005902963888
"13243","524312",40449.5909722222,332.4,"United Kingdom",17612,421.005902963888
"13244","524313",40449.5916666667,50.4,"United Kingdom",17612,421.005902963888
"13245","524314",40449.5944444444,33.1,"United Kingdom",17612,421.005902963888
"13246","524316",40449.5993055556,372.65,"United Kingdom",17612,421.005902963888
"13247","524317",40449.6,1085.72,"United Kingdom",17612,421.005902963888
"13248","524319",40449.6006944444,358.02,"United Kingdom",17612,421.005902963888
"13249","524318",40449.6006944444,328.44,"United Kingdom",17612,421.005902963888
"13250","524320",40449.6013888889,283.97,"United Kingdom",17612,421.005902963888
"13251","524321",40449.6020833333,50.4,"United Kingdom",17612,421.005902963888
"13252","524322",40449.60625,142.76,"United Kingdom",17612,421.005902963888
"13253","524323",40449.6118055556,739.13,"Germany",347,583.271818443804
"13254","524324",40449.6138888889,399.79,"United Kingdom",17612,421.005902963888
"13255","524326",40449.6243055556,326.75,"United Kingdom",17612,421.005902963888
"13256","524329",40449.6319444444,330.88,"United Kingdom",17612,421.005902963888
"13257","524330",40449.6409722222,521.1,"United Kingdom",17612,421.005902963888
"13258","524332",40449.6430555556,346.45,"United Kingdom",17612,421.005902963888
"13259","524334",40449.6451388889,164.45,"United Kingdom",17612,421.005902963888
"13260","524335",40449.6541666667,280.44,"United Kingdom",17612,421.005902963888
"13261","524336",40449.6548611111,23.4,"United Kingdom",17612,421.005902963888
"13262","524337",40449.6569444444,460.17,"United Kingdom",17612,421.005902963888
"13263","524338",40449.6604166667,200.88,"United Kingdom",17612,421.005902963888
"13264","524339",40449.6611111111,17.7,"United Kingdom",17612,421.005902963888
"13265","524340",40449.6625,148.08,"United Kingdom",17612,421.005902963888
"13266","524341",40449.6666666667,52.2,"United Kingdom",17612,421.005902963888
"13267","524345",40449.675,359.27,"United Kingdom",17612,421.005902963888
"13268","524348",40449.6791666667,493.28,"United Kingdom",17612,421.005902963888
"13269","524349",40449.6791666667,2.1,"United Kingdom",17612,421.005902963888
"13270","524351",40449.6840277778,441.23,"United Kingdom",17612,421.005902963888
"13271","524353",40449.6986111111,2.1,"United Kingdom",17612,421.005902963888
"13272","524354",40449.7013888889,501.28,"United Kingdom",17612,421.005902963888
"13273","524355",40449.7055555556,299.4,"United Kingdom",17612,421.005902963888
"13274","524358",40449.7097222222,136.65,"United Kingdom",17612,421.005902963888
"13275","524363",40449.7152777778,282.96,"United Kingdom",17612,421.005902963888
"13276","524365",40449.7159722222,29.1,"United Kingdom",17612,421.005902963888
"13277","524369",40449.7229166667,336.2,"United Kingdom",17612,421.005902963888
"13278","524370",40449.7263888889,269.75,"United Kingdom",17612,421.005902963888
"13279","524375",40449.7340277778,68,"United Kingdom",17612,421.005902963888
"13280","524377",40449.7375,12.6,"United Kingdom",17612,421.005902963888
"13281","524379",40449.7388888889,319.75,"United Kingdom",17612,421.005902963888
"13282","524380",40449.7409722222,132.24,"United Kingdom",17612,421.005902963888
"13283","524384",40449.7465277778,6.72,"United Kingdom",17612,421.005902963888
"13284","524387",40449.7486111111,673.51,"United Kingdom",17612,421.005902963888
"13285","524388",40449.7576388889,955.51,"United Kingdom",17612,421.005902963888
"13286","524389",40449.7659722222,305.81,"United Kingdom",17612,421.005902963888
"13287","524402",40449.7798611111,178.6,"United Kingdom",17612,421.005902963888
"13288","524405",40450.3631944444,426.59,"United Kingdom",17612,421.005902963888
"13289","524406",40450.3902777778,377,"United Kingdom",17612,421.005902963888
"13290","524407",40450.3909722222,374.4,"United Kingdom",17612,421.005902963888
"13291","524408",40450.4,115.6,"Sweden",68,781.932205882353
"13292","524409",40450.4069444444,633.32,"United Kingdom",17612,421.005902963888
"13293","524411",40450.4159722222,512.02,"United Kingdom",17612,421.005902963888
"13294","524412",40450.4159722222,362.9,"EIRE",316,1126.85193037975
"13295","524413",40450.4201388889,312.93,"United Kingdom",17612,421.005902963888
"13296","524415",40450.4243055556,250.95,"United Kingdom",17612,421.005902963888
"13297","524416",40450.425,310.3,"United Kingdom",17612,421.005902963888
"13298","524417",40450.425,19.8,"United Kingdom",17612,421.005902963888
"13299","524418",40450.4263888889,324.45,"United Kingdom",17612,421.005902963888
"13300","524419",40450.4263888889,711.18,"United Kingdom",17612,421.005902963888
"13301","524420",40450.4319444444,665.33,"United Kingdom",17612,421.005902963888
"13302","524421",40450.4347222222,542.73,"United Kingdom",17612,421.005902963888
"13303","524422",40450.4347222222,193.85,"United Kingdom",17612,421.005902963888
"13304","524423",40450.4402777778,512.58,"United Kingdom",17612,421.005902963888
"13305","524437",40450.45625,5134.26,"United Kingdom",17612,421.005902963888
"13306","524438",40450.45625,147.75,"United Kingdom",17612,421.005902963888
"13307","524441",40450.46875,368.56,"United Kingdom",17612,421.005902963888
"13308","524446",40450.4715277778,1681.74,"United Kingdom",17612,421.005902963888
"13309","524482",40450.4861111111,613.2,"United Kingdom",17612,421.005902963888
"13310","524483",40450.4888888889,398.96,"United Kingdom",17612,421.005902963888
"13311","524484",40450.4916666667,1078.57,"United Kingdom",17612,421.005902963888
"13312","524485",40450.4951388889,391.95,"United Kingdom",17612,421.005902963888
"13313","524486",40450.4993055556,367.15,"United Kingdom",17612,421.005902963888
"13314","524487",40450.5041666667,105.68,"United Kingdom",17612,421.005902963888
"13315","524488",40450.5076388889,20.16,"United Kingdom",17612,421.005902963888
"13316","524489",40450.5083333333,937.54,"Spain",66,721.233636363636
"13317","524490",40450.5152777778,306.73,"United Kingdom",17612,421.005902963888
"13318","524491",40450.5159722222,323,"United Kingdom",17612,421.005902963888
"13319","524493",40450.5166666667,104.51,"United Kingdom",17612,421.005902963888
"13320","524502",40450.5222222222,175.2,"EIRE",316,1126.85193037975
"13321","524503",40450.5229166667,538.8,"United Kingdom",17612,421.005902963888
"13322","524504",40450.5270833333,211.8,"United Kingdom",17612,421.005902963888
"13323","524505",40450.5270833333,155,"United Kingdom",17612,421.005902963888
"13324","524506",40450.5277777778,300.24,"United Kingdom",17612,421.005902963888
"13325","524508",40450.5284722222,343.44,"United Kingdom",17612,421.005902963888
"13326","524507",40450.5284722222,201,"United Kingdom",17612,421.005902963888
"13327","524509",40450.5340277778,179.05,"United Kingdom",17612,421.005902963888
"13328","524511",40450.5354166667,13.68,"United Kingdom",17612,421.005902963888
"13329","524512",40450.5375,402.48,"United Kingdom",17612,421.005902963888
"13330","524513",40450.5416666667,288.69,"United Kingdom",17612,421.005902963888
"13331","524516",40450.5444444444,39,"United Kingdom",17612,421.005902963888
"13332","524517",40450.5458333333,704.85,"United Kingdom",17612,421.005902963888
"13333","524518",40450.5472222222,174,"United Kingdom",17612,421.005902963888
"13334","524519",40450.5479166667,264,"United Kingdom",17612,421.005902963888
"13335","524520",40450.5493055556,70.2,"United Kingdom",17612,421.005902963888
"13336","524521",40450.5506944444,672.06,"United Kingdom",17612,421.005902963888
"13337","524523",40450.5513888889,345.9,"United Kingdom",17612,421.005902963888
"13338","524522",40450.5513888889,483.15,"EIRE",316,1126.85193037975
"13339","524524",40450.5513888889,955.9,"United Kingdom",17612,421.005902963888
"13340","524525",40450.5520833333,255.81,"United Kingdom",17612,421.005902963888
"13341","524526",40450.5534722222,824.86,"United Kingdom",17612,421.005902963888
"13342","524529",40450.5555555556,155.09,"United Kingdom",17612,421.005902963888
"13343","524530",40450.5611111111,318.45,"United Kingdom",17612,421.005902963888
"13344","524532",40450.5618055556,306,"United Kingdom",17612,421.005902963888
"13345","524533",40450.5652777778,309,"United Kingdom",17612,421.005902963888
"13346","524534",40450.5659722222,486.23,"United Kingdom",17612,421.005902963888
"13347","524536",40450.5701388889,72,"United Kingdom",17612,421.005902963888
"13348","524537",40450.5722222222,142.11,"United Kingdom",17612,421.005902963888
"13349","524538",40450.5743055556,326.35,"United Kingdom",17612,421.005902963888
"13350","524539",40450.5756944444,483.15,"EIRE",316,1126.85193037975
"13351","524540",40450.5756944444,375.76,"United Kingdom",17612,421.005902963888
"13352","524544",40450.5791666667,338.97,"United Kingdom",17612,421.005902963888
"13353","524543",40450.5791666667,15.3,"United Kingdom",17612,421.005902963888
"13354","524545",40450.5798611111,164.57,"United Kingdom",17612,421.005902963888
"13355","524546",40450.58125,106.05,"United Kingdom",17612,421.005902963888
"13356","524548",40450.5868055556,567,"United Kingdom",17612,421.005902963888
"13357","524549",40450.5868055556,165,"United Kingdom",17612,421.005902963888
"13358","524552",40450.5944444444,305.38,"United Kingdom",17612,421.005902963888
"13359","524553",40450.5979166667,317.58,"United Kingdom",17612,421.005902963888
"13360","524554",40450.6006944444,216.75,"United Kingdom",17612,421.005902963888
"13361","524556",40450.6020833333,105,"United Kingdom",17612,421.005902963888
"13362","524559",40450.6090277778,111.1,"United Kingdom",17612,421.005902963888
"13363","524561",40450.6118055556,17.7,"United Kingdom",17612,421.005902963888
"13364","524562",40450.6125,122.7,"United Kingdom",17612,421.005902963888
"13365","524563",40450.6131944444,398.6,"United Kingdom",17612,421.005902963888
"13366","524564",40450.6208333333,262.4,"United Kingdom",17612,421.005902963888
"13367","524565",40450.6236111111,149.75,"United Kingdom",17612,421.005902963888
"13368","524567",40450.6263888889,110.65,"United Kingdom",17612,421.005902963888
"13369","524566",40450.6263888889,243.68,"United Kingdom",17612,421.005902963888
"13370","524568",40450.6298611111,286.87,"United Kingdom",17612,421.005902963888
"13371","524569",40450.6347222222,251.7,"United Kingdom",17612,421.005902963888
"13372","524571",40450.6486111111,80.4,"United Kingdom",17612,421.005902963888
"13373","524573",40450.6493055556,328.4,"United Kingdom",17612,421.005902963888
"13374","524574",40450.6576388889,111.9,"United Kingdom",17612,421.005902963888
"13375","524577",40450.6763888889,406.69,"United Kingdom",17612,421.005902963888
"13376","524594",40450.6847222222,237.85,"EIRE",316,1126.85193037975
"13377","524595",40450.6875,205.41,"United Kingdom",17612,421.005902963888
"13378","524596",40450.6881944444,469.05,"United Kingdom",17612,421.005902963888
"13379","524600",40450.6909722222,125.6,"United Kingdom",17612,421.005902963888
"13380","524601",40450.6986111111,162,"Sweden",68,781.932205882353
"13381","524602",40450.7006944444,1107.6,"United Kingdom",17612,421.005902963888
"13382","524603",40450.7041666667,205.2,"United Kingdom",17612,421.005902963888
"13383","524606",40451.3743055556,323,"United Kingdom",17612,421.005902963888
"13384","524607",40451.3756944444,107.22,"United Kingdom",17612,421.005902963888
"13385","524608",40451.3791666667,45.15,"United Kingdom",17612,421.005902963888
"13386","524609",40451.3798611111,459.15,"United Kingdom",17612,421.005902963888
"13387","524610",40451.3944444444,753.44,"Germany",347,583.271818443804
"13388","524611",40451.4006944444,614.3,"United Kingdom",17612,421.005902963888
"13389","524613",40451.4020833333,807.15,"United Kingdom",17612,421.005902963888
"13390","524612",40451.4020833333,432.15,"United Kingdom",17612,421.005902963888
"13391","524614",40451.4027777778,50.4,"United Kingdom",17612,421.005902963888
"13392","524616",40451.43125,34,"United Kingdom",17612,421.005902963888
"13393","524617",40451.4333333333,296.6,"United Kingdom",17612,421.005902963888
"13394","524618",40451.4368055556,956.6,"EIRE",316,1126.85193037975
"13395","524619",40451.4402777778,201.71,"United Kingdom",17612,421.005902963888
"13396","524620",40451.4409722222,193.25,"United Kingdom",17612,421.005902963888
